org_name,total,pacs,indivs,cycle,source,cid
AmeriPAC: The Fund for a Greater America,20000,5000,15000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024978&cycle=2022,N00024978
Marathon Oil,17700,4500,13200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024978&cycle=2022,N00024978
Osi Systems,17500,15000,2500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024978&cycle=2022,N00024978
Duty Free Americas,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024978&cycle=2022,N00024978
Clarkson Aerospace,16225,0,16225,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00024978&cycle=2022,N00024978
Meridian Properties,36900,0,36900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044040&cycle=2022,N00044040
"Welsh, Carson et al",23800,0,23800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044040&cycle=2022,N00044040
HJ Kalikow & Co,23200,0,23200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044040&cycle=2022,N00044040
Empire Workforce Solutions,20300,0,20300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044040&cycle=2022,N00044040
Red Apple Group,20300,0,20300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044040&cycle=2022,N00044040
Bruderman Borhters LLC,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044040&cycle=2022,N00044040
In Mocean Group,17300,0,17300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044040&cycle=2022,N00044040
American Council of Engineering Cos,16000,15000,1000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044040&cycle=2022,N00044040
Bay Ridge Honda,15500,0,15500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044040&cycle=2022,N00044040
E-PAC,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00044040&cycle=2022,N00044040
Democracy Engine,31650,0,31650,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040597&cycle=2022,N00040597
Capital Group,25000,0,25000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040597&cycle=2022,N00040597
Capital Group Companies,17500,10000,7500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040597&cycle=2022,N00040597
Royal Business Bank,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040597&cycle=2022,N00040597
"Hansen, Jacobson et al",11400,0,11400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040597&cycle=2022,N00040597
Future Forum PAC,10500,10500,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040597&cycle=2022,N00040597
National Assn of Realtors,10250,10000,250,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040597&cycle=2022,N00040597
Service Employees International Union,10150,10000,150,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040597&cycle=2022,N00040597
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040597&cycle=2022,N00040597
American Federation of Teachers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00040597&cycle=2022,N00040597
Votesane PAC,114500,9500,105000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038809&cycle=2022,N00038809
American Israel Public Affairs Cmte,65514,10000,55514,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038809&cycle=2022,N00038809
No Labels Problem Solvers,62299,0,62299,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038809&cycle=2022,N00038809
Pro-Israel America PAC,40667,0,40667,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038809&cycle=2022,N00038809
Blackstone Group,20300,0,20300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038809&cycle=2022,N00038809
New Democrat Coalition,20200,10000,10200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038809&cycle=2022,N00038809
Frontline USA,19185,5000,14185,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038809&cycle=2022,N00038809
Democratic Congressional Campaign Cmte,16705,9451,7254,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038809&cycle=2022,N00038809
AmeriPAC: The Fund for a Greater America,15000,10000,5000,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038809&cycle=2022,N00038809
Sames Inc,12600,0,12600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00038809&cycle=2022,N00038809
Democracy Engine,328480,0,328480,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001093&cycle=2022,N00001093
Blackstone Group,285100,0,285100,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001093&cycle=2022,N00001093
NextEra Energy,228500,10000,218500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001093&cycle=2022,N00001093
"Paul, Weiss et al",224355,0,224355,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001093&cycle=2022,N00001093
Newmark Group,171491,0,171491,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001093&cycle=2022,N00001093
KKR & Co,153700,0,153700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001093&cycle=2022,N00001093
L3Harris Technologies,146018,10000,136018,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001093&cycle=2022,N00001093
Corning Inc,145670,0,145670,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001093&cycle=2022,N00001093
Kirkland & Ellis,144939,0,144939,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001093&cycle=2022,N00001093
Google Inc,139870,5000,134870,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00001093&cycle=2022,N00001093
Democracy Engine,280476,0,280476,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037247&cycle=2022,N00037247
EMILY's List,102033,10000,92033,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037247&cycle=2022,N00037247
AmeriPAC: The Fund for a Greater America,35800,10000,25800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037247&cycle=2022,N00037247
MGM Resorts International,33150,10000,23150,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037247&cycle=2022,N00037247
Digidems PAC,32312,0,32312,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037247&cycle=2022,N00037247
Frontline USA,25375,7500,17875,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037247&cycle=2022,N00037247
Wynn Resorts,22150,10000,12150,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037247&cycle=2022,N00037247
Caesars Entertainment,20475,7500,12975,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037247&cycle=2022,N00037247
Bessemer Venture Partners,17400,0,17400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037247&cycle=2022,N00037247
Service Employees International Union,16600,10000,6600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00037247&cycle=2022,N00037247
American Israel Public Affairs Cmte,216610,7900,208710,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
NorPAC,99640,0,99640,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
Blackstone Group,95800,0,95800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
KKR & Co,72500,0,72500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
Standard Industries,39010,0,39010,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
Comcast Corp,38800,10000,28800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
Centerview Partners,37574,0,37574,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
Apollo Global Management,37400,0,37400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
Digidems PAC,36771,3812,32959,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
"Welsh, Carson et al",33763,0,33763,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00036944&cycle=2022,N00036944
Democracy Engine,26438,0,26438,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050419&cycle=2022,N00050419
Red Apple Group,18400,0,18400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050419&cycle=2022,N00050419
Aetna Services,12900,0,12900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050419&cycle=2022,N00050419
Duchossois Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050419&cycle=2022,N00050419
Landtek Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050419&cycle=2022,N00050419
Mack Co,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050419&cycle=2022,N00050419
Western National Group,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050419&cycle=2022,N00050419
Congressional Leadership Fund,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050419&cycle=2022,N00050419
Conquering Cancer PAC,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050419&cycle=2022,N00050419
Supporting Electing American Leaders,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00050419&cycle=2022,N00050419
Digidems PAC,34800,5000,29800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049160&cycle=2022,N00049160
JStreetPAC,33649,1819,31830,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049160&cycle=2022,N00049160
"Wachtell, Lipton et al",31200,0,31200,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049160&cycle=2022,N00049160
AmeriPAC: The Fund for a Greater America,25400,5000,20400,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049160&cycle=2022,N00049160
University of Pittsburgh,21800,0,21800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049160&cycle=2022,N00049160
Swing Left,16807,0,16807,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049160&cycle=2022,N00049160
"Akin, Gump et al",15300,0,15300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049160&cycle=2022,N00049160
Giant Eagle,14800,0,14800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049160&cycle=2022,N00049160
Democracy Engine,14500,0,14500,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049160&cycle=2022,N00049160
Democratic Congressional Campaign Cmte,13698,4998,8700,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049160&cycle=2022,N00049160
House Freedom Fund,105031,10000,95031,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033814&cycle=2022,N00033814
Club for Growth,82620,0,82620,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033814&cycle=2022,N00033814
Majority Cmte PAC,20000,20000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033814&cycle=2022,N00033814
HSP Direct,19800,0,19800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033814&cycle=2022,N00033814
Wells Fargo,15800,10000,5800,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033814&cycle=2022,N00033814
Eye of the Tiger PAC,15000,15000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033814&cycle=2022,N00033814
Building America's Republican Representation,13500,13500,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033814&cycle=2022,N00033814
Alliance Building Solutions,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033814&cycle=2022,N00033814
Franklin Resources,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033814&cycle=2022,N00033814
Inforeliance Corp,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00033814&cycle=2022,N00033814
Matson Inc,21300,0,21300,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051049&cycle=2022,N00051049
State of Hawaii,16748,0,16748,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051049&cycle=2022,N00051049
Democracy Engine,16550,0,16550,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051049&cycle=2022,N00051049
Kaimana Hila,11809,0,11809,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051049&cycle=2022,N00051049
"Community Planning & Engineering, In",11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051049&cycle=2022,N00051049
EMILY's List,11350,5000,6350,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051049&cycle=2022,N00051049
Imanaka Asato LLC,10900,0,10900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051049&cycle=2022,N00051049
American Federation of State/Cnty/Munic Employees,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051049&cycle=2022,N00051049
Credit Union National Assn,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051049&cycle=2022,N00051049
Elect Democratic Women,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00051049&cycle=2022,N00051049
"Cotchett, Pitre & McCarthy",37850,0,37850,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049438&cycle=2022,N00049438
Genentech Inc,23900,10000,13900,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049438&cycle=2022,N00049438
Howard Properties,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049438&cycle=2022,N00049438
Sv Angel LLC,11600,0,11600,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049438&cycle=2022,N00049438
International Brotherhood of Electrical Workers,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049438&cycle=2022,N00049438
Machinists/Aerospace Workers Union,10000,10000,0,2022,https://www.opensecrets.org/members-of-congress/contributors?cid=N00049438&cycle=2022,N00049438
